"1985-06","Prince Edward Island","2016A000211","2002=100","65.7",
"1985-06","Nova Scotia","2016A000212","2002=100","64.6",
"1985-06","New Brunswick","2016A000213","2002=100","65.2",
"1985-06","Quebec","2016A000224","2002=100","64.3",
"1985-06","Ontario","2016A000235","2002=100","61.8",
"1985-06","Manitoba","2016A000246","2002=100","61.6",
"1985-06","Saskatchewan","2016A000247","2002=100","62.0",
"1985-06","Alberta","2016A000248","2002=100","61.8",
"1985-06","British Columbia","2016A000259","2002=100","64.7",
"1985-07","Canada","2016A000011124","2002=100","63.3",
"1985-07","Newfoundland and Labrador","2016A000210","2002=100","68.1",
"1985-07","Prince Edward Island","2016A000211","2002=100","66.1",
"1985-07","Nova Scotia","2016A000212","2002=100","64.7",
"1985-07","New Brunswick","2016A000213","2002=100","65.5",
"1985-07","Quebec","2016A000224","2002=100","64.5",
"1985-07","Ontario","2016A000235","2002=100","61.9",
"1985-07","Manitoba","2016A000246","2002=100","61.7",
"1985-07","Saskatchewan","2016A000247","2002=100","62.2",
"1985-07","Alberta","2016A000248","2002=100","61.9",
"1985-07","British Columbia","2016A000259","2002=100","65.0",
"1985-08","Canada","2016A000011124","2002=100","63.3",
"1985-08","Newfoundland and Labrador","2016A000210","2002=100","68.2",
"1985-08","Prince Edward Island","2016A000211","2002=100","66.2",
"1985-08","Nova Scotia","2016A000212","2002=100","65.0",
"1985-08","New Brunswick","2016A000213","2002=100","65.7",
"1985-08","Quebec","2016A000224","2002=100","64.7",
"1985-08","Ontario","2016A000235","2002=100","62.1",
"1985-08","Manitoba","2016A000246","2002=100","61.6",
"1985-08","Saskatchewan","2016A000247","2002=100","61.9",
"1985-08","Alberta","2016A000248","2002=100","61.8",
"1985-08","British Columbia","2016A000259","2002=100","65.1",
"1985-09","Canada","2016A000011124","2002=100","63.4",
"1985-09","Newfoundland and Labrador","2016A000210","2002=100","68.4",
"1985-09","Prince Edward Island","2016A000211","2002=100","66.5",
"1985-09","Nova Scotia","2016A000212","2002=100","65.0",
"1985-09","New Brunswick","2016A000213","2002=100","65.9",
"1985-09","Quebec","2016A000224","2002=100","64.9",
"1985-09","Ontario","2016A000235","2002=100","62.1",
"1985-09","Manitoba","2016A000246","2002=100","61.8",
"1985-09","Saskatchewan","2016A000247","2002=100","62.2",
"1985-09","Alberta","2016A000248","2002=100","61.9",
"1985-09","British Columbia","2016A000259","2002=100","65.2",
"1985-10","Canada","2016A000011124","2002=100","63.6",
"1985-10","Newfoundland and Labrador","2016A000210","2002=100","68.2",
"1985-10","Prince Edward Island","2016A000211","2002=100","66.0",
"1985-10","Nova Scotia","2016A000212","2002=100","65.0",
"1985-10","New Brunswick","2016A000213","2002=100","66.1",
"1985-10","Quebec","2016A000224","2002=100","65.0",
"1985-10","Ontario","2016A000235","2002=100","62.4",
"1985-10","Manitoba","2016A000246","2002=100","62.2",
"1985-10","Saskatchewan","2016A000247","2002=100","62.7",
"1985-10","Alberta","2016A000248","2002=100","62.0",
"1985-10","British Columbia","2016A000259","2002=100","65.3",
"1985-11","Canada","2016A000011124","2002=100","63.8",
"1985-11","Newfoundland and Labrador","2016A000210","2002=100","68.7",
"1985-11","Prince Edward Island","2016A000211","2002=100","66.1",
"1985-11","Nova Scotia","2016A000212","2002=100","65.1",
"1985-11","New Brunswick","2016A000213","2002=100","66.1",
"1985-11","Quebec","2016A000224","2002=100","65.2",
"1985-11","Ontario","2016A000235","2002=100","62.7",
"1985-11","Manitoba","2016A000246","2002=100","62.3",
"1985-11","Saskatchewan","2016A000247","2002=100","62.7",
"1985-11","Alberta","2016A000248","2002=100","62.2",
"1985-11","British Columbia","2016A000259","2002=100","65.4",
"1985-12","Canada","2016A000011124","2002=100","64.1",
"1985-12","Newfoundland and Labrador","2016A000210","2002=100","68.6",
"1985-12","Prince Edward Island","2016A000211","2002=100","66.0",
"1985-12","Nova Scotia","2016A000212","2002=100","65.5",
"1985-12","New Brunswick","2016A000213","2002=100","66.3",
"1985-12","Quebec","2016A000224","2002=100","65.6",
"1985-12","Ontario","2016A000235","2002=100","63.0",
"1985-12","Manitoba","2016A000246","2002=100","62.6",
"1985-12","Saskatchewan","2016A000247","2002=100","63.1",
"1985-12","Alberta","2016A000248","2002=100","62.3",
"1985-12","British Columbia","2016A000259","2002=100","65.6",
"1986-01","Canada","2016A000011124","2002=100","64.4",
"1986-01","Newfoundland and Labrador","2016A000210","2002=100","69.0",
"1986-01","Prince Edward Island","2016A000211","2002=100","66.4",
"1986-01","Nova Scotia","2016A000212","2002=100","65.6",
"1986-01","New Brunswick","2016A000213","2002=100","67.0",
"1986-01","Quebec","2016A000224","2002=100","65.8",
"1986-01","Ontario","2016A000235","2002=100","63.4",
"1986-01","Manitoba","2016A000246","2002=100","62.9",
"1986-01","Saskatchewan","2016A000247","2002=100","63.1",
"1986-01","Alberta","2016A000248","2002=100","62.6",
"1986-01","British Columbia","2016A000259","2002=100","65.8",
"1986-02","Canada","2016A000011124","2002=100","64.7",
"1986-02","Newfoundland and Labrador","2016A000210","2002=100","69.4",
"1986-02","Prince Edward Island","2016A000211","2002=100","66.8",
"1986-02","Nova Scotia","2016A000212","2002=100","66.0",
"1986-02","New Brunswick","2016A000213","2002=100","67.6",
"1986-02","Quebec","2016A000224","2002=100","66.2",
"1986-02","Ontario","2016A000235","2002=100","63.6",
"1986-02","Manitoba","2016A000246","2002=100","63.1",
"1986-02","Saskatchewan","2016A000247","2002=100","63.1",
"1986-02","Alberta","2016A000248","2002=100","62.9",
"1986-02","British Columbia","2016A000259","2002=100","65.8",
"1986-03","Canada","2016A000011124","2002=100","64.9",
"1986-03","Newfoundland and Labrador","2016A000210","2002=100","69.7",
"1986-03","Prince Edward Island","2016A000211","2002=100","66.8",
"1986-03","Nova Scotia","2016A000212","2002=100","66.0",
"1986-03","New Brunswick","2016A000213","2002=100","67.5",
"1986-03","Quebec","2016A000224","2002=100","66.5",
"1986-03","Ontario","2016A000235","2002=100","63.7",
"1986-03","Manitoba","2016A000246","2002=100","63.1",
"1986-03","Saskatchewan","2016A000247","2002=100","62.8",
"1986-03","Alberta","2016A000248","2002=100","63.1",
"1986-03","British Columbia","2016A000259","2002=100","66.1",
"1986-04","Canada","2016A000011124","2002=100","64.9",
"1986-04","Newfoundland and Labrador","2016A000210","2002=100","69.7",
"1986-04","Prince Edward Island","2016A000211","2002=100","66.5",
"1986-04","Nova Scotia","2016A000212","2002=100","66.0",
"1986-04","New Brunswick","2016A000213","2002=100","67.3",
"1986-04","Quebec","2016A000224","2002=100","66.7",
"1986-04","Ontario","2016A000235","2002=100","63.8",
"1986-04","Manitoba","2016A000246","2002=100","63.4",
"1986-04","Saskatchewan","2016A000247","2002=100","62.9",
"1986-04","Alberta","2016A000248","2002=100","63.1",
"1986-04","British Columbia","2016A000259","2002=100","66.1",
"1986-05","Canada","2016A000011124","2002=100","65.3",
"1986-05","Newfoundland and Labrador","2016A000210","2002=100","69.8",
"1986-05","Prince Edward Island","2016A000211","2002=100","66.5",
"1986-05","Nova Scotia","2016A000212","2002=100","66.5",
"1986-05","New Brunswick","2016A000213","2002=100","67.6",
"1986-05","Quebec","2016A000224","2002=100","66.9",
"1986-05","Ontario","2016A000235","2002=100","64.1",
"1986-05","Manitoba","2016A000246","2002=100","63.6",
"1986-05","Saskatchewan","2016A000247","2002=100","63.2",
"1986-05","Alberta","2016A000248","2002=100","63.5",
"1986-05","British Columbia","2016A000259","2002=100","66.6",
"1986-06","Canada","2016A000011124","2002=100","65.4",
"1986-06","Newfoundland and Labrador","2016A000210","2002=100","69.7",
"1986-06","Prince Edward Island","2016A000211","2002=100","66.4",
"1986-06","Nova Scotia","2016A000212","2002=100","66.3",
"1986-06","New Brunswick","2016A000213","2002=100","67.2",
"1986-06","Quebec","2016A000224","2002=100","66.8",
"1986-06","Ontario","2016A000235","2002=100","64.3",
"1986-06","Manitoba","2016A000246","2002=100","63.8",
"1986-06","Saskatchewan","2016A000247","2002=100","63.4",
"1986-06","Alberta","2016A000248","2002=100","63.6",
"1986-06","British Columbia","2016A000259","2002=100","66.6",
"1986-07","Canada","2016A000011124","2002=100","65.9",
"1986-07","Newfoundland and Labrador","2016A000210","2002=100","70.0",
"1986-07","Prince Edward Island","2016A000211","2002=100","67.0",
"1986-07","Nova Scotia","2016A000212","2002=100","66.6",
"1986-07","New Brunswick","2016A000213","2002=100","67.2",
"1986-07","Quebec","2016A000224","2002=100","67.3",
"1986-07","Ontario","2016A000235","2002=100","64.8",
"1986-07","Manitoba","2016A000246","2002=100","64.3",
"1986-07","Saskatchewan","2016A000247","2002=100","63.9",
"1986-07","Alberta","2016A000248","2002=100","64.0",
"1986-07","British Columbia","2016A000259","2002=100","67.0",
"1986-08","Canada","2016A000011124","2002=100","66.0",
"1986-08","Newfoundland and Labrador","2016A000210","2002=100","70.1",
"1986-08","Prince Edward Island","2016A000211","2002=100","67.3",
"1986-08","Nova Scotia","2016A000212","2002=100","66.7",
"1986-08","New Brunswick","2016A000213","2002=100","67.2",
"1986-08","Quebec","2016A000224","2002=100","67.7",
"1986-08","Ontario","2016A000235","2002=100","65.0",
"1986-08","Manitoba","2016A000246","2002=100","64.6",
"1986-08","Saskatchewan","2016A000247","2002=100","63.9",
"1986-08","Alberta","2016A000248","2002=100","64.2",
"1986-08","British Columbia","2016A000259","2002=100","67.2",
"1986-09","Canada","2016A000011124","2002=100","66.0",
"1986-09","Newfoundland and Labrador","2016A000210","2002=100","69.9",
"1986-09","Prince Edward Island","2016A000211","2002=100","67.2",
"1986-09","Nova Scotia","2016A000212","2002=100","66.6",
"1986-09","New Brunswick","2016A000213","2002=100","67.1",
"1986-09","Quebec","2016A000224","2002=100","67.7",
"1986-09","Ontario","2016A000235","2002=100","65.0",
"1986-09","Manitoba","2016A000246","2002=100","64.8",
"1986-09","Saskatchewan","2016A000247","2002=100","63.9",
"1986-09","Alberta","2016A000248","2002=100","64.2",
"1986-09","British Columbia","2016A000259","2002=100","67.2",
"1986-10","Canada","2016A000011124","2002=100","66.4",
"1986-10","Newfoundland and Labrador","2016A000210","2002=100","70.3",
"1986-10","Prince Edward Island","2016A000211","2002=100","67.5",
"1986-10","Nova Scotia","2016A000212","2002=100","67.0",
"1986-10","New Brunswick","2016A000213","2002=100","67.6",
"1986-10","Quebec","2016A000224","2002=100","68.1",
"1986-10","Ontario","2016A000235","2002=100","65.4",
"1986-10","Manitoba","2016A000246","2002=100","65.0",
"1986-10","Saskatchewan","2016A000247","2002=100","64.4",
"1986-10","Alberta","2016A000248","2002=100","64.3",
"1986-10","British Columbia","2016A000259","2002=100","67.4",
"1986-11","Canada","2016A000011124","2002=100","66.7",
"1986-11","Newfoundland and Labrador","2016A000210","2002=100","70.4",
"1986-11","Prince Edward Island","2016A000211","2002=100","67.6",
"1986-11","Nova Scotia","2016A000212","2002=100","67.4",
"1986-11","New Brunswick","2016A000213","2002=100","68.0",
"1986-11","Quebec","2016A000224","2002=100","68.7",
"1986-11","Ontario","2016A000235","2002=100","65.8",
"1986-11","Manitoba","2016A000246","2002=100","65.3",
"1986-11","Saskatchewan","2016A000247","2002=100","64.6",
"1986-11","Alberta","2016A000248","2002=100","64.3",
"1986-11","British Columbia","2016A000259","2002=100","67.4",
"1986-12","Canada","2016A000011124","2002=100","66.8",
"1986-12","Newfoundland and Labrador","2016A000210","2002=100","70.4",
"1986-12","Prince Edward Island","2016A000211","2002=100","67.8",
"1986-12","Nova Scotia","2016A000212","2002=100","67.6",
"1986-12","New Brunswick","2016A000213","2002=100","68.1",
"1986-12","Quebec","2016A000224","2002=100","68.8",
"1986-12","Ontario","2016A000235","2002=100","65.9",
"1986-12","Manitoba","2016A000246","2002=100","65.3",
"1986-12","Saskatchewan","2016A000247","2002=100","64.7",
"1986-12","Alberta","2016A000248","2002=100","64.4",
"1986-12","British Columbia","2016A000259","2002=100","67.2",
"1987-01","Canada","2016A000011124","2002=100","67.0",
"1987-01","Newfoundland and Labrador","2016A000210","2002=100","70.5",
"1987-01","Prince Edward Island","2016A000211","2002=100","68.1",
"1987-01","Nova Scotia","2016A000212","2002=100","67.8",
"1987-01","New Brunswick","2016A000213","2002=100","68.1",
"1987-01","Quebec","2016A000224","2002=100","68.7",
"1987-01","Ontario","2016A000235","2002=100","66.2",
"1987-01","Manitoba","2016A000246","2002=100","65.5",
"1987-01","Saskatchewan","2016A000247","2002=100","65.1",
"1987-01","Alberta","2016A000248","2002=100","64.6",
"1987-01","British Columbia","2016A000259","2002=100","67.5",
"1987-02","Canada","2016A000011124","2002=100","67.3",
"1987-02","Newfoundland and Labrador","2016A000210","2002=100","71.0",
"1987-02","Prince Edward Island","2016A000211","2002=100","68.3",
"1987-02","Nova Scotia","2016A000212","2002=100","68.3",
"1987-02","New Brunswick","2016A000213","2002=100","68.3",
"1987-02","Quebec","2016A000224","2002=100","69.2",
"1987-02","Ontario","2016A000235","2002=100","66.5",
"1987-02","Manitoba","2016A000246","2002=100","65.6",
"1987-02","Saskatchewan","2016A000247","2002=100","65.3",
"1987-02","Alberta","2016A000248","2002=100","64.7",
"1987-02","British Columbia","2016A000259","2002=100","67.8",
"1987-03","Canada","2016A000011124","2002=100","67.5",
"1987-03","Newfoundland and Labrador","2016A000210","2002=100","71.3",
"1987-03","Prince Edward Island","2016A000211","2002=100","68.6",
"1987-03","Nova Scotia","2016A000212","2002=100","68.3",
"1987-03","New Brunswick","2016A000213","2002=100","68.6",
"1987-03","Quebec","2016A000224","2002=100","69.3",
"1987-03","Ontario","2016A000235","2002=100","66.8",
"1987-03","Manitoba","2016A000246","2002=100","66.0",
"1987-03","Saskatchewan","2016A000247","2002=100","65.6",
"1987-03","Alberta","2016A000248","2002=100","64.9",
"1987-03","British Columbia","2016A000259","2002=100","68.2",
"1987-04","Canada","2016A000011124","2002=100","67.9",
"1987-04","Newfoundland and Labrador","2016A000210","2002=100","71.6",
"1987-04","Prince Edward Island","2016A000211","2002=100","68.9",
"1987-04","Nova Scotia","2016A000212","2002=100","68.5",
"1987-04","New Brunswick","2016A000213","2002=100","68.9",
"1987-04","Quebec","2016A000224","2002=100","69.6",
"1987-04","Ontario","2016A000235","2002=100","67.2",
"1987-04","Manitoba","2016A000246","2002=100","66.2",
"1987-04","Saskatchewan","2016A000247","2002=100","65.7",
"1987-04","Alberta","2016A000248","2002=100","65.5",
"1987-04","British Columbia","2016A000259","2002=100","68.1",
"1987-05","Canada","2016A000011124","2002=100","68.3",
"1987-05","Newfoundland and Labrador","2016A000210","2002=100","71.7",
"1987-05","Prince Edward Island","2016A000211","2002=100","68.8",
"1987-05","Nova Scotia","2016A000212","2002=100","68.5",
"1987-05","New Brunswick","2016A000213","2002=100","69.1",
"1987-05","Quebec","2016A000224","2002=100","69.9",
"1987-05","Ontario","2016A000235","2002=100","67.6",
"1987-05","Manitoba","2016A000246","2002=100","67.1",
"1987-05","Saskatchewan","2016A000247","2002=100","66.1",
"1987-05","Alberta","2016A000248","2002=100","66.1",
"1987-05","British Columbia","2016A000259","2002=100","68.5",
"1987-06","Canada","2016A000011124","2002=100","68.5",
"1987-06","Newfoundland and Labrador","2016A000210","2002=100","71.9",
"1987-06","Prince Edward Island","2016A000211","2002=100","69.3",
"1987-06","Nova Scotia","2016A000212","2002=100","68.6",
"1987-06","New Brunswick","2016A000213","2002=100","69.3",
"1987-06","Quebec","2016A000224","2002=100","70.1",
"1987-06","Ontario","2016A000235","2002=100","67.8",
"1987-06","Manitoba","2016A000246","2002=100","67.1",
"1987-06","Saskatchewan","2016A000247","2002=100","66.2",
"1987-06","Alberta","2016A000248","2002=100","66.6",
"1987-06","British Columbia","2016A000259","2002=100","68.5",
"1987-07","Canada","2016A000011124","2002=100","68.9",
"1987-07","Newfoundland and Labrador","2016A000210","2002=100","72.2",
"1987-07","Prince Edward Island","2016A000211","2002=100","69.8",
"1987-07","Nova Scotia","2016A000212","2002=100","69.0",
"1987-07","New Brunswick","2016A000213","2002=100","69.6",
"1987-07","Quebec","2016A000224","2002=100","70.5",
"1987-07","Ontario","2016A000235","2002=100","68.4",
"1987-07","Manitoba","2016A000246","2002=100","66.9",
"1987-07","Saskatchewan","2016A000247","2002=100","67.8",
"1987-07","Alberta","2016A000248","2002=100","67.1",
"1987-07","British Columbia","2016A000259","2002=100","69.0",
"1987-08","Canada","2016A000011124","2002=100","69.0",
"1987-08","Newfoundland and Labrador","2016A000210","2002=100","72.1",
"1987-08","Prince Edward Island","2016A000211","2002=100","69.8",
"1987-08","Nova Scotia","2016A000212","2002=100","69.0",
"1987-08","New Brunswick","2016A000213","2002=100","69.6",
"1987-08","Quebec","2016A000224","2002=100","70.5",
"1987-08","Ontario","2016A000235","2002=100","68.4",
"1987-08","Manitoba","2016A000246","2002=100","67.3",
"1987-08","Saskatchewan","2016A000247","2002=100","67.8",
"1987-08","Alberta","2016A000248","2002=100","67.1",
"1987-08","British Columbia","2016A000259","2002=100","69.1",
"1987-09","Canada","2016A000011124","2002=100","69.0",
"1987-09","Newfoundland and Labrador","2016A000210","2002=100","72.0",
"1987-09","Prince Edward Island","2016A000211","2002=100","69.8",
"1987-09","Nova Scotia","2016A000212","2002=100","68.9",
"1987-09","New Brunswick","2016A000213","2002=100","69.6",
"1987-09","Quebec","2016A000224","2002=100","70.5",
"1987-09","Ontario","2016A000235","2002=100","68.4",
"1987-09","Manitoba","2016A000246","2002=100","67.1",
"1987-09","Saskatchewan","2016A000247","2002=100","67.7",
"1987-09","Alberta","2016A000248","2002=100","66.9",
"1987-09","British Columbia","2016A000259","2002=100","69.2",
"1987-10","Canada","2016A000011124","2002=100","69.2",
"1987-10","Newfoundland and Labrador","2016A000210","2002=100","72.6",
"1987-10","Prince Edward Island","2016A000211","2002=100","70.2",
"1987-10","Nova Scotia","2016A000212","2002=100","69.1",
"1987-10","New Brunswick","2016A000213","2002=100","70.3",
"1987-10","Quebec","2016A000224","2002=100","71.1",
"1987-10","Ontario","2016A000235","2002=100","68.7",
"1987-10","Manitoba","2016A000246","2002=100","67.1",
"1987-10","Saskatchewan","2016A000247","2002=100","67.8",
"1987-10","Alberta","2016A000248","2002=100","67.0",
"1987-10","British Columbia","2016A000259","2002=100","69.4",
"1987-11","Canada","2016A000011124","2002=100","69.5",
"1987-11","Newfoundland and Labrador","2016A000210","2002=100","72.7",
"1987-11","Prince Edward Island","2016A000211","2002=100","70.4",
"1987-11","Nova Scotia","2016A000212","2002=100","69.7",
"1987-11","New Brunswick","2016A000213","2002=100","70.4",
"1987-11","Quebec","2016A000224","2002=100","71.4",
"1987-11","Ontario","2016A000235","2002=100","68.9",
"1987-11","Manitoba","2016A000246","2002=100","67.9",
"1987-11","Saskatchewan","2016A000247","2002=100","68.3",
"1987-11","Alberta","2016A000248","2002=100","67.2",
"1987-11","British Columbia","2016A000259","2002=100","69.7",
"1987-12","Canada","2016A000011124","2002=100","69.6",
"1987-12","Newfoundland and Labrador","2016A000210","2002=100","72.7",
"1987-12","Prince Edward Island","2016A000211","2002=100","70.3",
"1987-12","Nova Scotia","2016A000212","2002=100","69.9",
"1987-12","New Brunswick","2016A000213","2002=100","70.4",
"1987-12","Quebec","2016A000224","2002=100","71.4",
"1987-12","Ontario","2016A000235","2002=100","68.8",
"1987-12","Manitoba","2016A000246","2002=100","67.9",
"1987-12","Saskatchewan","2016A000247","2002=100","68.4",
"1987-12","Alberta","2016A000248","2002=100","67.3",
"1987-12","British Columbia","2016A000259","2002=100","69.7",
"1988-01","Canada","2016A000011124","2002=100","69.7",
"1988-01","Newfoundland and Labrador","2016A000210","2002=100","72.7",
"1988-01","Prince Edward Island","2016A000211","2002=100","70.4",
"1988-01","Nova Scotia","2016A000212","2002=100","69.8",
"1988-01","New Brunswick","2016A000213","2002=100","70.7",
"1988-01","Quebec","2016A000224","2002=100","71.4",
"1988-01","Ontario","2016A000235","2002=100","69.0",
"1988-01","Manitoba","2016A000246","2002=100","67.9",
"1988-01","Saskatchewan","2016A000247","2002=100","68.9",
"1988-01","Alberta","2016A000248","2002=100","67.2",
"1988-01","British Columbia","2016A000259","2002=100","70.1",
"1988-02","Canada","2016A000011124","2002=100","70.0",
"1988-02","Newfoundland and Labrador","2016A000210","2002=100","72.8",
"1988-02","Prince Edward Island","2016A000211","2002=100","71.0",
"1988-02","Nova Scotia","2016A000212","2002=100","70.2",
"1988-02","New Brunswick","2016A000213","2002=100","70.9",
"1988-02","Quebec","2016A000224","2002=100","71.9",
"1988-02","Ontario","2016A000235","2002=100","69.3",
"1988-02","Manitoba","2016A000246","2002=100","68.1",
"1988-02","Saskatchewan","2016A000247","2002=100","69.1",
"1988-02","Alberta","2016A000248","2002=100","67.2",
"1988-02","British Columbia","2016A000259","2002=100","70.1",
"1988-03","Canada","2016A000011124","2002=100","70.4",
"1988-03","Newfoundland and Labrador","2016A000210","2002=100","73.1",
"1988-03","Prince Edward Island","2016A000211","2002=100","71.2",
"1988-03","Nova Scotia","2016A000212","2002=100","70.5",
"1988-03","New Brunswick","2016A000213","2002=100","71.0",
"1988-03","Quebec","2016A000224","2002=100","72.1",
"1988-03","Ontario","2016A000235","2002=100","69.7",
"1988-03","Manitoba","2016A000246","2002=100","68.7",
"1988-03","Saskatchewan","2016A000247","2002=100","69.3",
"1988-03","Alberta","2016A000248","2002=100","67.7",
"1988-03","British Columbia","2016A000259","2002=100","70.6",
"1988-04","Canada","2016A000011124","2002=100","70.6",
"1988-04","Newfoundland and Labrador","2016A000210","2002=100","73.3",
"1988-04","Prince Edward Island","2016A000211","2002=100","71.5",
"1988-04","Nova Scotia","2016A000212","2002=100","70.8",
"1988-04","New Brunswick","2016A000213","2002=100","71.1",
"1988-04","Quebec","2016A000224","2002=100","72.3",
"1988-04","Ontario","2016A000235","2002=100","69.9",
"1988-04","Manitoba","2016A000246","2002=100","69.2",
"1988-04","Saskatchewan","2016A000247","2002=100","69.4",
"1988-04","Alberta","2016A000248","2002=100","68.1",
"1988-04","British Columbia","2016A000259","2002=100","70.8",
"1988-05","Canada","2016A000011124","2002=100","71.0",
"1988-05","Newfoundland and Labrador","2016A000210","2002=100","73.1",
"1988-05","Prince Edward Island","2016A000211","2002=100","71.5",
"1988-05","Nova Scotia","2016A000212","2002=100","70.6",
"1988-05","New Brunswick","2016A000213","2002=100","71.1",
"1988-05","Quebec","2016A000224","2002=100","72.5",
"1988-05","Ontario","2016A000235","2002=100","70.8",
"1988-05","Manitoba","2016A000246","2002=100","69.2",
"1988-05","Saskatchewan","2016A000247","2002=100","69.5",
"1988-05","Alberta","2016A000248","2002=100","68.2",
"1988-05","British Columbia","2016A000259","2002=100","70.9",
"1988-06","Canada","2016A000011124","2002=100","71.2",
"1988-06","Newfoundland and Labrador","2016A000210","2002=100","73.4",
"1988-06","Prince Edward Island","2016A000211","2002=100","71.8",
"1988-06","Nova Scotia","2016A000212","2002=100","70.9",
"1988-06","New Brunswick","2016A000213","2002=100","71.5",
"1988-06","Quebec","2016A000224","2002=100","72.7",
"1988-06","Ontario","2016A000235","2002=100","71.0",
"1988-06","Manitoba","2016A000246","2002=100","69.4",
"1988-06","Saskatchewan","2016A000247","2002=100","69.6",
"1988-06","Alberta","2016A000248","2002=100","68.1",
"1988-06","British Columbia","2016A000259","2002=100","70.8",
"1988-07","Canada","2016A000011124","2002=100","71.6",
"1988-07","Newfoundland and Labrador","2016A000210","2002=100","73.8",
"1988-07","Prince Edward Island","2016A000211","2002=100","72.1",
"1988-07","Nova Scotia","2016A000212","2002=100","71.6",
"1988-07","New Brunswick","2016A000213","2002=100","72.1",
"1988-07","Quebec","2016A000224","2002=100","73.0",
"1988-07","Ontario","2016A000235","2002=100","71.4",
"1988-07","Manitoba","2016A000246","2002=100","69.6",
"1988-07","Saskatchewan","2016A000247","2002=100","69.9",
"1988-07","Alberta","2016A000248","2002=100","68.4",
"1988-07","British Columbia","2016A000259","2002=100","71.4",
"1988-08","Canada","2016A000011124","2002=100","71.7",
"1988-08","Newfoundland and Labrador","2016A000210","2002=100","73.9",
"1988-08","Prince Edward Island","2016A000211","2002=100","72.7",
"1988-08","Nova Scotia","2016A000212","2002=100","71.9",
"1988-08","New Brunswick","2016A000213","2002=100","72.4",
"1988-08","Quebec","2016A000224","2002=100","73.3",
"1988-08","Ontario","2016A000235","2002=100","71.7",
"1988-08","Manitoba","2016A000246","2002=100","70.0",
"1988-08","Saskatchewan","2016A000247","2002=100","70.2",
"1988-08","Alberta","2016A000248","2002=100","68.3",
"1988-08","British Columbia","2016A000259","2002=100","71.4",
"1988-09","Canada","2016A000011124","2002=100","71.8",
"1988-09","Newfoundland and Labrador","2016A000210","2002=100","73.9",
"1988-09","Prince Edward Island","2016A000211","2002=100","72.5",
"1988-09","Nova Scotia","2016A000212","2002=100","71.6",
"1988-09","New Brunswick","2016A000213","2002=100","72.5",
"1988-09","Quebec","2016A000224","2002=100","73.2",
"1988-09","Ontario","2016A000235","2002=100","71.8",
"1988-09","Manitoba","2016A000246","2002=100","70.3",
"1988-09","Saskatchewan","2016A000247","2002=100","69.9",
"1988-09","Alberta","2016A000248","2002=100","68.4",
"1988-09","British Columbia","2016A000259","2002=100","71.8",
"1988-10","Canada","2016A000011124","2002=100","72.2",
"1988-10","Newfoundland and Labrador","2016A000210","2002=100","74.0",
"1988-10","Prince Edward Island","2016A000211","2002=100","72.8",
"1988-10","Nova Scotia","2016A000212","2002=100","71.9",
"1988-10","New Brunswick","2016A000213","2002=100","72.6",
"1988-10","Quebec","2016A000224","2002=100","73.6",
"1988-10","Ontario","2016A000235","2002=100","72.2",
"1988-10","Manitoba","2016A000246","2002=100","70.8",
"1988-10","Saskatchewan","2016A000247","2002=100","70.4",
"1988-10","Alberta","2016A000248","2002=100","68.4",
"1988-10","British Columbia","2016A000259","2002=100","71.9",
"1988-11","Canada","2016A000011124","2002=100","72.3",
"1988-11","Newfoundland and Labrador","2016A000210","2002=100","74.3",
"1988-11","Prince Edward Island","2016A000211","2002=100","72.8",
"1988-11","Nova Scotia","2016A000212","2002=100","72.3",
"1988-11","New Brunswick","2016A000213","2002=100","72.9",
"1988-11","Quebec","2016A000224","2002=100","73.8",
"1988-11","Ontario","2016A000235","2002=100","72.4",
"1988-11","Manitoba","2016A000246","2002=100","70.8",
"1988-11","Saskatchewan","2016A000247","2002=100","70.7",
"1988-11","Alberta","2016A000248","2002=100","68.4",
"1988-11","British Columbia","2016A000259","2002=100","72.2",
"1988-12","Canada","2016A000011124","2002=100","72.3",
"1988-12","Newfoundland and Labrador","2016A000210","2002=100","74.2",
"1988-12","Prince Edward Island","2016A000211","2002=100","72.7",
"1988-12","Nova Scotia","2016A000212","2002=100","72.1",
"1988-12","New Brunswick","2016A000213","2002=100","72.9",
"1988-12","Quebec","2016A000224","2002=100","73.9",
"1988-12","Ontario","2016A000235","2002=100","72.5",
"1988-12","Manitoba","2016A000246","2002=100","71.0",
"1988-12","Saskatchewan","2016A000247","2002=100","70.6",
"1988-12","Alberta","2016A000248","2002=100","68.2",
"1988-12","British Columbia","2016A000259","2002=100","72.0",
"1989-01","Canada","2016A000011124","2002=100","72.7",
"1989-01","Newfoundland and Labrador","2016A000210","2002=100","74.2",
"1989-01","Prince Edward Island","2016A000211","2002=100","72.7",
"1989-01","Nova Scotia","2016A000212","2002=100","72.5",
"1989-01","New Brunswick","2016A000213","2002=100","73.3",
"1989-01","Quebec","2016A000224","2002=100","74.0",
"1989-01","Ontario","2016A000235","2002=100","72.8",
"1989-01","Manitoba","2016A000246","2002=100","71.2",
"1989-01","Saskatchewan","2016A000247","2002=100","71.1",
"1989-01","Alberta","2016A000248","2002=100","68.6",
"1989-01","British Columbia","2016A000259","2002=100","72.5",
"1989-02","Canada","2016A000011124","2002=100","73.2",
"1989-02","Newfoundland and Labrador","2016A000210","2002=100","74.7",
